DriverNumber,Abbreviation,TeamName,GridPosition,Position,Status,Points,Year,RaceNumber,EventName,CircuitName
4,NOR,McLaren,1.0,1.0,Finished,25.0,2025,1,Australian Grand Prix,Melbourne
1,VER,Red Bull Racing,3.0,2.0,Finished,18.0,2025,1,Australian Grand Prix,Melbourne
63,RUS,Mercedes,4.0,3.0,Finished,15.0,2025,1,Australian Grand Prix,Melbourne
12,ANT,Mercedes,16.0,4.0,Finished,12.0,2025,1,Australian Grand Prix,Melbourne
23,ALB,Williams,6.0,5.0,Finished,10.0,2025,1,Australian Grand Prix,Melbourne
18,STR,Aston Martin,13.0,6.0,Finished,8.0,2025,1,Australian Grand Prix,Melbourne
27,HUL,Kick Sauber,17.0,7.0,Finished,6.0,2025,1,Australian Grand Prix,Melbourne
16,LEC,Ferrari,7.0,8.0,Finished,4.0,2025,1,Australian Grand Prix,Melbourne
81,PIA,McLaren,2.0,9.0,Finished,2.0,2025,1,Australian Grand Prix,Melbourne
44,HAM,Ferrari,8.0,10.0,Finished,1.0,2025,1,Australian Grand Prix,Melbourne
10,GAS,Alpine,9.0,11.0,Finished,0.0,2025,1,Australian Grand Prix,Melbourne
22,TSU,Racing Bulls,5.0,12.0,Finished,0.0,2025,1,Australian Grand Prix,Melbourne
31,OCO,Haas F1 Team,19.0,13.0,Finished,0.0,2025,1,Australian Grand Prix,Melbourne
87,BEA,Haas F1 Team,20.0,14.0,Finished,0.0,2025,1,Australian Grand Prix,Melbourne
30,LAW,Red Bull Racing,18.0,15.0,Retired,0.0,2025,1,Australian Grand Prix,Melbourne
5,BOR,Kick Sauber,15.0,16.0,Retired,0.0,2025,1,Australian Grand Prix,Melbourne
14,ALO,Aston Martin,12.0,17.0,Retired,0.0,2025,1,Australian Grand Prix,Melbourne
55,SAI,Williams,10.0,18.0,Retired,0.0,2025,1,Australian Grand Prix,Melbourne
7,DOO,Alpine,14.0,19.0,Retired,0.0,2025,1,Australian Grand Prix,Melbourne
6,HAD,Racing Bulls,11.0,20.0,Retired,0.0,2025,1,Australian Grand Prix,Melbourne
81,PIA,McLaren,1.0,1.0,Finished,25.0,2025,2,Chinese Grand Prix,Shanghai
4,NOR,McLaren,3.0,2.0,Finished,18.0,2025,2,Chinese Grand Prix,Shanghai
63,RUS,Mercedes,2.0,3.0,Finished,15.0,2025,2,Chinese Grand Prix,Shanghai
1,VER,Red Bull Racing,4.0,4.0,Finished,12.0,2025,2,Chinese Grand Prix,Shanghai
31,OCO,Haas F1 Team,11.0,5.0,Finished,10.0,2025,2,Chinese Grand Prix,Shanghai
12,ANT,Mercedes,8.0,6.0,Finished,8.0,2025,2,Chinese Grand Prix,Shanghai
23,ALB,Williams,10.0,7.0,Finished,6.0,2025,2,Chinese Grand Prix,Shanghai
87,BEA,Haas F1 Team,17.0,8.0,Finished,4.0,2025,2,Chinese Grand Prix,Shanghai
18,STR,Aston Martin,14.0,9.0,Finished,2.0,2025,2,Chinese Grand Prix,Shanghai
55,SAI,Williams,15.0,10.0,Finished,1.0,2025,2,Chinese Grand Prix,Shanghai
6,HAD,Racing Bulls,7.0,11.0,Finished,0.0,2025,2,Chinese Grand Prix,Shanghai
30,LAW,Red Bull Racing,20.0,12.0,Finished,0.0,2025,2,Chinese Grand Prix,Shanghai
7,DOO,Alpine,18.0,13.0,Finished,0.0,2025,2,Chinese Grand Prix,Shanghai
5,BOR,Kick Sauber,19.0,14.0,Lapped,0.0,2025,2,Chinese Grand Prix,Shanghai
27,HUL,Kick Sauber,12.0,15.0,Lapped,0.0,2025,2,Chinese Grand Prix,Shanghai
22,TSU,Racing Bulls,9.0,16.0,Lapped,0.0,2025,2,Chinese Grand Prix,Shanghai
14,ALO,Aston Martin,13.0,17.0,Retired,0.0,2025,2,Chinese Grand Prix,Shanghai
16,LEC,Ferrari,6.0,18.0,Disqualified,0.0,2025,2,Chinese Grand Prix,Shanghai
44,HAM,Ferrari,5.0,19.0,Disqualified,0.0,2025,2,Chinese Grand Prix,Shanghai
10,GAS,Alpine,16.0,20.0,Disqualified,0.0,2025,2,Chinese Grand Prix,Shanghai
1,VER,Red Bull Racing,1.0,1.0,Finished,25.0,2025,3,Japanese Grand Prix,Suzuka
4,NOR,McLaren,2.0,2.0,Finished,18.0,2025,3,Japanese Grand Prix,Suzuka
81,PIA,McLaren,3.0,3.0,Finished,15.0,2025,3,Japanese Grand Prix,Suzuka
16,LEC,Ferrari,4.0,4.0,Finished,12.0,2025,3,Japanese Grand Prix,Suzuka
63,RUS,Mercedes,5.0,5.0,Finished,10.0,2025,3,Japanese Grand Prix,Suzuka
12,ANT,Mercedes,6.0,6.0,Finished,8.0,2025,3,Japanese Grand Prix,Suzuka
44,HAM,Ferrari,8.0,7.0,Finished,6.0,2025,3,Japanese Grand Prix,Suzuka
6,HAD,Racing Bulls,7.0,8.0,Finished,4.0,2025,3,Japanese Grand Prix,Suzuka
23,ALB,Williams,9.0,9.0,Finished,2.0,2025,3,Japanese Grand Prix,Suzuka
87,BEA,Haas F1 Team,10.0,10.0,Finished,1.0,2025,3,Japanese Grand Prix,Suzuka
14,ALO,Aston Martin,12.0,11.0,Finished,0.0,2025,3,Japanese Grand Prix,Suzuka
22,TSU,Red Bull Racing,14.0,12.0,Finished,0.0,2025,3,Japanese Grand Prix,Suzuka
10,GAS,Alpine,11.0,13.0,Finished,0.0,2025,3,Japanese Grand Prix,Suzuka
55,SAI,Williams,15.0,14.0,Finished,0.0,2025,3,Japanese Grand Prix,Suzuka
7,DOO,Alpine,19.0,15.0,Finished,0.0,2025,3,Japanese Grand Prix,Suzuka
27,HUL,Kick Sauber,16.0,16.0,Finished,0.0,2025,3,Japanese Grand Prix,Suzuka
30,LAW,Racing Bulls,13.0,17.0,Finished,0.0,2025,3,Japanese Grand Prix,Suzuka
31,OCO,Haas F1 Team,18.0,18.0,Finished,0.0,2025,3,Japanese Grand Prix,Suzuka
5,BOR,Kick Sauber,17.0,19.0,Finished,0.0,2025,3,Japanese Grand Prix,Suzuka
18,STR,Aston Martin,20.0,20.0,Lapped,0.0,2025,3,Japanese Grand Prix,Suzuka
81,PIA,McLaren,1.0,1.0,Finished,25.0,2025,4,Bahrain Grand Prix,Sakhir
63,RUS,Mercedes,3.0,2.0,Finished,18.0,2025,4,Bahrain Grand Prix,Sakhir
4,NOR,McLaren,6.0,3.0,Finished,15.0,2025,4,Bahrain Grand Prix,Sakhir
16,LEC,Ferrari,2.0,4.0,Finished,12.0,2025,4,Bahrain Grand Prix,Sakhir
44,HAM,Ferrari,9.0,5.0,Finished,10.0,2025,4,Bahrain Grand Prix,Sakhir
1,VER,Red Bull Racing,7.0,6.0,Finished,8.0,2025,4,Bahrain Grand Prix,Sakhir
10,GAS,Alpine,4.0,7.0,Finished,6.0,2025,4,Bahrain Grand Prix,Sakhir
31,OCO,Haas F1 Team,14.0,8.0,Finished,4.0,2025,4,Bahrain Grand Prix,Sakhir
22,TSU,Red Bull Racing,10.0,9.0,Finished,2.0,2025,4,Bahrain Grand Prix,Sakhir
87,BEA,Haas F1 Team,20.0,10.0,Finished,1.0,2025,4,Bahrain Grand Prix,Sakhir
12,ANT,Mercedes,5.0,11.0,Finished,0.0,2025,4,Bahrain Grand Prix,Sakhir
23,ALB,Williams,15.0,12.0,Finished,0.0,2025,4,Bahrain Grand Prix,Sakhir
6,HAD,Racing Bulls,12.0,13.0,Finished,0.0,2025,4,Bahrain Grand Prix,Sakhir
7,DOO,Alpine,11.0,14.0,Finished,0.0,2025,4,Bahrain Grand Prix,Sakhir
14,ALO,Aston Martin,13.0,15.0,Finished,0.0,2025,4,Bahrain Grand Prix,Sakhir
30,LAW,Racing Bulls,17.0,16.0,Finished,0.0,2025,4,Bahrain Grand Prix,Sakhir
18,STR,Aston Martin,19.0,17.0,Finished,0.0,2025,4,Bahrain Grand Prix,Sakhir
5,BOR,Kick Sauber,18.0,18.0,Finished,0.0,2025,4,Bahrain Grand Prix,Sakhir
55,SAI,Williams,8.0,19.0,Retired,0.0,2025,4,Bahrain Grand Prix,Sakhir
27,HUL,Kick Sauber,16.0,20.0,Disqualified,0.0,2025,4,Bahrain Grand Prix,Sakhir
81,PIA,McLaren,2.0,1.0,Finished,25.0,2025,5,Saudi Arabian Grand Prix,Jeddah
1,VER,Red Bull Racing,1.0,2.0,Finished,18.0,2025,5,Saudi Arabian Grand Prix,Jeddah
16,LEC,Ferrari,4.0,3.0,Finished,15.0,2025,5,Saudi Arabian Grand Prix,Jeddah
4,NOR,McLaren,10.0,4.0,Finished,12.0,2025,5,Saudi Arabian Grand Prix,Jeddah
63,RUS,Mercedes,3.0,5.0,Finished,10.0,2025,5,Saudi Arabian Grand Prix,Jeddah
12,ANT,Mercedes,5.0,6.0,Finished,8.0,2025,5,Saudi Arabian Grand Prix,Jeddah
44,HAM,Ferrari,7.0,7.0,Finished,6.0,2025,5,Saudi Arabian Grand Prix,Jeddah
55,SAI,Williams,6.0,8.0,Finished,4.0,2025,5,Saudi Arabian Grand Prix,Jeddah
23,ALB,Williams,11.0,9.0,Finished,2.0,2025,5,Saudi Arabian Grand Prix,Jeddah
6,HAD,Racing Bulls,14.0,10.0,Finished,1.0,2025,5,Saudi Arabian Grand Prix,Jeddah
14,ALO,Aston Martin,13.0,11.0,Finished,0.0,2025,5,Saudi Arabian Grand Prix,Jeddah
30,LAW,Racing Bulls,12.0,12.0,Finished,0.0,2025,5,Saudi Arabian Grand Prix,Jeddah
87,BEA,Haas F1 Team,15.0,13.0,Finished,0.0,2025,5,Saudi Arabian Grand Prix,Jeddah
31,OCO,Haas F1 Team,19.0,14.0,Finished,0.0,2025,5,Saudi Arabian Grand Prix,Jeddah
27,HUL,Kick Sauber,18.0,15.0,Lapped,0.0,2025,5,Saudi Arabian Grand Prix,Jeddah
18,STR,Aston Martin,16.0,16.0,Lapped,0.0,2025,5,Saudi Arabian Grand Prix,Jeddah
7,DOO,Alpine,17.0,17.0,Lapped,0.0,2025,5,Saudi Arabian Grand Prix,Jeddah
5,BOR,Kick Sauber,20.0,18.0,Lapped,0.0,2025,5,Saudi Arabian Grand Prix,Jeddah
22,TSU,Red Bull Racing,8.0,19.0,Retired,0.0,2025,5,Saudi Arabian Grand Prix,Jeddah
10,GAS,Alpine,9.0,20.0,Retired,0.0,2025,5,Saudi Arabian Grand Prix,Jeddah
81,PIA,McLaren,4.0,1.0,Finished,25.0,2025,6,Miami Grand Prix,Miami Gardens
4,NOR,McLaren,2.0,2.0,Finished,18.0,2025,6,Miami Grand Prix,Miami Gardens
63,RUS,Mercedes,5.0,3.0,Finished,15.0,2025,6,Miami Grand Prix,Miami Gardens
1,VER,Red Bull Racing,1.0,4.0,Finished,12.0,2025,6,Miami Grand Prix,Miami Gardens
23,ALB,Williams,7.0,5.0,Finished,10.0,2025,6,Miami Grand Prix,Miami Gardens
12,ANT,Mercedes,3.0,6.0,Finished,8.0,2025,6,Miami Grand Prix,Miami Gardens
16,LEC,Ferrari,8.0,7.0,Finished,6.0,2025,6,Miami Grand Prix,Miami Gardens
44,HAM,Ferrari,12.0,8.0,Finished,4.0,2025,6,Miami Grand Prix,Miami Gardens
55,SAI,Williams,6.0,9.0,Finished,2.0,2025,6,Miami Grand Prix,Miami Gardens
22,TSU,Red Bull Racing,10.0,10.0,Finished,1.0,2025,6,Miami Grand Prix,Miami Gardens
6,HAD,Racing Bulls,11.0,11.0,Finished,0.0,2025,6,Miami Grand Prix,Miami Gardens
31,OCO,Haas F1 Team,9.0,12.0,Finished,0.0,2025,6,Miami Grand Prix,Miami Gardens
10,GAS,Alpine,20.0,13.0,Finished,0.0,2025,6,Miami Grand Prix,Miami Gardens
27,HUL,Kick Sauber,16.0,14.0,Lapped,0.0,2025,6,Miami Grand Prix,Miami Gardens
14,ALO,Aston Martin,17.0,15.0,Lapped,0.0,2025,6,Miami Grand Prix,Miami Gardens
18,STR,Aston Martin,18.0,16.0,Lapped,0.0,2025,6,Miami Grand Prix,Miami Gardens
30,LAW,Racing Bulls,15.0,17.0,Retired,0.0,2025,6,Miami Grand Prix,Miami Gardens
5,BOR,Kick Sauber,13.0,18.0,Retired,0.0,2025,6,Miami Grand Prix,Miami Gardens
87,BEA,Haas F1 Team,19.0,19.0,Retired,0.0,2025,6,Miami Grand Prix,Miami Gardens
7,DOO,Alpine,14.0,20.0,Retired,0.0,2025,6,Miami Grand Prix,Miami Gardens
1,VER,Red Bull Racing,2.0,1.0,Finished,25.0,2025,7,Emilia Romagna Grand Prix,Imola
4,NOR,McLaren,4.0,2.0,Finished,18.0,2025,7,Emilia Romagna Grand Prix,Imola
81,PIA,McLaren,1.0,3.0,Finished,15.0,2025,7,Emilia Romagna Grand Prix,Imola
44,HAM,Ferrari,12.0,4.0,Finished,12.0,2025,7,Emilia Romagna Grand Prix,Imola
23,ALB,Williams,7.0,5.0,Finished,10.0,2025,7,Emilia Romagna Grand Prix,Imola
16,LEC,Ferrari,11.0,6.0,Finished,8.0,2025,7,Emilia Romagna Grand Prix,Imola
63,RUS,Mercedes,3.0,7.0,Finished,6.0,2025,7,Emilia Romagna Grand Prix,Imola
55,SAI,Williams,6.0,8.0,Finished,4.0,2025,7,Emilia Romagna Grand Prix,Imola
6,HAD,Racing Bulls,9.0,9.0,Finished,2.0,2025,7,Emilia Romagna Grand Prix,Imola
22,TSU,Red Bull Racing,20.0,10.0,Finished,1.0,2025,7,Emilia Romagna Grand Prix,Imola
14,ALO,Aston Martin,5.0,11.0,Finished,0.0,2025,7,Emilia Romagna Grand Prix,Imola
27,HUL,Kick Sauber,17.0,12.0,Finished,0.0,2025,7,Emilia Romagna Grand Prix,Imola
10,GAS,Alpine,10.0,13.0,Finished,0.0,2025,7,Emilia Romagna Grand Prix,Imola
30,LAW,Racing Bulls,15.0,14.0,Finished,0.0,2025,7,Emilia Romagna Grand Prix,Imola
18,STR,Aston Martin,8.0,15.0,Finished,0.0,2025,7,Emilia Romagna Grand Prix,Imola
43,COL,Alpine,16.0,16.0,Finished,0.0,2025,7,Emilia Romagna Grand Prix,Imola
87,BEA,Haas F1 Team,19.0,17.0,Finished,0.0,2025,7,Emilia Romagna Grand Prix,Imola
5,BOR,Kick Sauber,14.0,18.0,Finished,0.0,2025,7,Emilia Romagna Grand Prix,Imola
12,ANT,Mercedes,13.0,19.0,Retired,0.0,2025,7,Emilia Romagna Grand Prix,Imola
31,OCO,Haas F1 Team,18.0,20.0,Retired,0.0,2025,7,Emilia Romagna Grand Prix,Imola
4,NOR,McLaren,1.0,1.0,Finished,25.0,2025,8,Monaco Grand Prix,Monaco
16,LEC,Ferrari,2.0,2.0,Finished,18.0,2025,8,Monaco Grand Prix,Monaco
81,PIA,McLaren,3.0,3.0,Finished,15.0,2025,8,Monaco Grand Prix,Monaco
1,VER,Red Bull Racing,4.0,4.0,Finished,12.0,2025,8,Monaco Grand Prix,Monaco
44,HAM,Ferrari,7.0,5.0,Finished,10.0,2025,8,Monaco Grand Prix,Monaco
6,HAD,Racing Bulls,5.0,6.0,Lapped,8.0,2025,8,Monaco Grand Prix,Monaco
31,OCO,Haas F1 Team,8.0,7.0,Lapped,6.0,2025,8,Monaco Grand Prix,Monaco
30,LAW,Racing Bulls,9.0,8.0,Lapped,4.0,2025,8,Monaco Grand Prix,Monaco
23,ALB,Williams,10.0,9.0,Lapped,2.0,2025,8,Monaco Grand Prix,Monaco
55,SAI,Williams,11.0,10.0,Lapped,1.0,2025,8,Monaco Grand Prix,Monaco
63,RUS,Mercedes,14.0,11.0,Lapped,0.0,2025,8,Monaco Grand Prix,Monaco
87,BEA,Haas F1 Team,20.0,12.0,Lapped,0.0,2025,8,Monaco Grand Prix,Monaco
43,COL,Alpine,18.0,13.0,Lapped,0.0,2025,8,Monaco Grand Prix,Monaco
5,BOR,Kick Sauber,16.0,14.0,Lapped,0.0,2025,8,Monaco Grand Prix,Monaco
18,STR,Aston Martin,19.0,15.0,Lapped,0.0,2025,8,Monaco Grand Prix,Monaco
27,HUL,Kick Sauber,13.0,16.0,Lapped,0.0,2025,8,Monaco Grand Prix,Monaco
22,TSU,Red Bull Racing,12.0,17.0,Lapped,0.0,2025,8,Monaco Grand Prix,Monaco
12,ANT,Mercedes,15.0,18.0,Lapped,0.0,2025,8,Monaco Grand Prix,Monaco
14,ALO,Aston Martin,6.0,19.0,Retired,0.0,2025,8,Monaco Grand Prix,Monaco
10,GAS,Alpine,17.0,20.0,Retired,0.0,2025,8,Monaco Grand Prix,Monaco
81,PIA,McLaren,1.0,1.0,Finished,25.0,2025,9,Spanish Grand Prix,Barcelona
4,NOR,McLaren,2.0,2.0,Finished,18.0,2025,9,Spanish Grand Prix,Barcelona
16,LEC,Ferrari,7.0,3.0,Finished,15.0,2025,9,Spanish Grand Prix,Barcelona
63,RUS,Mercedes,4.0,4.0,Finished,12.0,2025,9,Spanish Grand Prix,Barcelona
27,HUL,Kick Sauber,15.0,5.0,Finished,10.0,2025,9,Spanish Grand Prix,Barcelona
44,HAM,Ferrari,5.0,6.0,Finished,8.0,2025,9,Spanish Grand Prix,Barcelona
6,HAD,Racing Bulls,9.0,7.0,Finished,6.0,2025,9,Spanish Grand Prix,Barcelona
10,GAS,Alpine,8.0,8.0,Finished,4.0,2025,9,Spanish Grand Prix,Barcelona
14,ALO,Aston Martin,10.0,9.0,Finished,2.0,2025,9,Spanish Grand Prix,Barcelona
1,VER,Red Bull Racing,3.0,10.0,Finished,1.0,2025,9,Spanish Grand Prix,Barcelona
30,LAW,Racing Bulls,13.0,11.0,Finished,0.0,2025,9,Spanish Grand Prix,Barcelona
5,BOR,Kick Sauber,12.0,12.0,Finished,0.0,2025,9,Spanish Grand Prix,Barcelona
22,TSU,Red Bull Racing,19.0,13.0,Finished,0.0,2025,9,Spanish Grand Prix,Barcelona
55,SAI,Williams,17.0,14.0,Finished,0.0,2025,9,Spanish Grand Prix,Barcelona
43,COL,Alpine,18.0,15.0,Finished,0.0,2025,9,Spanish Grand Prix,Barcelona
31,OCO,Haas F1 Team,16.0,16.0,Finished,0.0,2025,9,Spanish Grand Prix,Barcelona
87,BEA,Haas F1 Team,14.0,17.0,Finished,0.0,2025,9,Spanish Grand Prix,Barcelona
12,ANT,Mercedes,6.0,18.0,Retired,0.0,2025,9,Spanish Grand Prix,Barcelona
23,ALB,Williams,11.0,19.0,Retired,0.0,2025,9,Spanish Grand Prix,Barcelona
63,RUS,Mercedes,1.0,1.0,Finished,25.0,2025,10,Canadian Grand Prix,Montréal
1,VER,Red Bull Racing,2.0,2.0,Finished,18.0,2025,10,Canadian Grand Prix,Montréal
12,ANT,Mercedes,4.0,3.0,Finished,15.0,2025,10,Canadian Grand Prix,Montréal
81,PIA,McLaren,3.0,4.0,Finished,12.0,2025,10,Canadian Grand Prix,Montréal
16,LEC,Ferrari,8.0,5.0,Finished,10.0,2025,10,Canadian Grand Prix,Montréal
44,HAM,Ferrari,5.0,6.0,Finished,8.0,2025,10,Canadian Grand Prix,Montréal
14,ALO,Aston Martin,6.0,7.0,Finished,6.0,2025,10,Canadian Grand Prix,Montréal
27,HUL,Kick Sauber,11.0,8.0,Finished,4.0,2025,10,Canadian Grand Prix,Montréal
31,OCO,Haas F1 Team,14.0,9.0,Lapped,2.0,2025,10,Canadian Grand Prix,Montréal
55,SAI,Williams,16.0,10.0,Lapped,1.0,2025,10,Canadian Grand Prix,Montréal
87,BEA,Haas F1 Team,13.0,11.0,Lapped,0.0,2025,10,Canadian Grand Prix,Montréal
22,TSU,Red Bull Racing,18.0,12.0,Lapped,0.0,2025,10,Canadian Grand Prix,Montréal
43,COL,Alpine,10.0,13.0,Lapped,0.0,2025,10,Canadian Grand Prix,Montréal
5,BOR,Kick Sauber,15.0,14.0,Lapped,0.0,2025,10,Canadian Grand Prix,Montréal
10,GAS,Alpine,20.0,15.0,Lapped,0.0,2025,10,Canadian Grand Prix,Montréal
6,HAD,Racing Bulls,12.0,16.0,Lapped,0.0,2025,10,Canadian Grand Prix,Montréal
18,STR,Aston Martin,17.0,17.0,Lapped,0.0,2025,10,Canadian Grand Prix,Montréal
4,NOR,McLaren,7.0,18.0,Retired,0.0,2025,10,Canadian Grand Prix,Montréal
30,LAW,Racing Bulls,19.0,19.0,Retired,0.0,2025,10,Canadian Grand Prix,Montréal
23,ALB,Williams,9.0,20.0,Retired,0.0,2025,10,Canadian Grand Prix,Montréal
4,NOR,McLaren,1.0,1.0,Finished,25.0,2025,11,Austrian Grand Prix,Spielberg
81,PIA,McLaren,3.0,2.0,Finished,18.0,2025,11,Austrian Grand Prix,Spielberg
16,LEC,Ferrari,2.0,3.0,Finished,15.0,2025,11,Austrian Grand Prix,Spielberg
44,HAM,Ferrari,4.0,4.0,Finished,12.0,2025,11,Austrian Grand Prix,Spielberg
63,RUS,Mercedes,5.0,5.0,Finished,10.0,2025,11,Austrian Grand Prix,Spielberg
30,LAW,Racing Bulls,6.0,6.0,Finished,8.0,2025,11,Austrian Grand Prix,Spielberg
14,ALO,Aston Martin,11.0,7.0,Lapped,6.0,2025,11,Austrian Grand Prix,Spielberg
5,BOR,Kick Sauber,8.0,8.0,Lapped,4.0,2025,11,Austrian Grand Prix,Spielberg
27,HUL,Kick Sauber,20.0,9.0,Lapped,2.0,2025,11,Austrian Grand Prix,Spielberg
31,OCO,Haas F1 Team,17.0,10.0,Lapped,1.0,2025,11,Austrian Grand Prix,Spielberg
87,BEA,Haas F1 Team,15.0,11.0,Lapped,0.0,2025,11,Austrian Grand Prix,Spielberg
6,HAD,Racing Bulls,13.0,12.0,Lapped,0.0,2025,11,Austrian Grand Prix,Spielberg
10,GAS,Alpine,10.0,13.0,Lapped,0.0,2025,11,Austrian Grand Prix,Spielberg
18,STR,Aston Martin,16.0,14.0,Lapped,0.0,2025,11,Austrian Grand Prix,Spielberg
43,COL,Alpine,14.0,15.0,Lapped,0.0,2025,11,Austrian Grand Prix,Spielberg
22,TSU,Red Bull Racing,18.0,16.0,Lapped,0.0,2025,11,Austrian Grand Prix,Spielberg
23,ALB,Williams,12.0,17.0,Retired,0.0,2025,11,Austrian Grand Prix,Spielberg
1,VER,Red Bull Racing,7.0,18.0,Retired,0.0,2025,11,Austrian Grand Prix,Spielberg
12,ANT,Mercedes,9.0,19.0,Retired,0.0,2025,11,Austrian Grand Prix,Spielberg
55,SAI,Williams,19.0,20.0,Did not start,0.0,2025,11,Austrian Grand Prix,Spielberg
4,NOR,McLaren,3.0,1.0,Finished,25.0,2025,12,British Grand Prix,Silverstone
81,PIA,McLaren,2.0,2.0,Finished,18.0,2025,12,British Grand Prix,Silverstone
27,HUL,Kick Sauber,19.0,3.0,Finished,15.0,2025,12,British Grand Prix,Silverstone
44,HAM,Ferrari,5.0,4.0,Finished,12.0,2025,12,British Grand Prix,Silverstone
1,VER,Red Bull Racing,1.0,5.0,Finished,10.0,2025,12,British Grand Prix,Silverstone
10,GAS,Alpine,8.0,6.0,Finished,8.0,2025,12,British Grand Prix,Silverstone
18,STR,Aston Martin,17.0,7.0,Finished,6.0,2025,12,British Grand Prix,Silverstone
23,ALB,Williams,13.0,8.0,Finished,4.0,2025,12,British Grand Prix,Silverstone
14,ALO,Aston Martin,7.0,9.0,Finished,2.0,2025,12,British Grand Prix,Silverstone
63,RUS,Mercedes,4.0,10.0,Finished,1.0,2025,12,British Grand Prix,Silverstone
87,BEA,Haas F1 Team,18.0,11.0,Finished,0.0,2025,12,British Grand Prix,Silverstone
55,SAI,Williams,9.0,12.0,Finished,0.0,2025,12,British Grand Prix,Silverstone
31,OCO,Haas F1 Team,14.0,13.0,Finished,0.0,2025,12,British Grand Prix,Silverstone
16,LEC,Ferrari,6.0,14.0,Finished,0.0,2025,12,British Grand Prix,Silverstone
22,TSU,Red Bull Racing,11.0,15.0,Lapped,0.0,2025,12,British Grand Prix,Silverstone
12,ANT,Mercedes,10.0,16.0,Retired,0.0,2025,12,British Grand Prix,Silverstone
6,HAD,Racing Bulls,12.0,17.0,Retired,0.0,2025,12,British Grand Prix,Silverstone
5,BOR,Kick Sauber,16.0,18.0,Retired,0.0,2025,12,British Grand Prix,Silverstone
30,LAW,Racing Bulls,15.0,19.0,Retired,0.0,2025,12,British Grand Prix,Silverstone
43,COL,Alpine,20.0,20.0,Did not start,0.0,2025,12,British Grand Prix,Silverstone
81,PIA,McLaren,2.0,1.0,Finished,25.0,2025,13,Belgian Grand Prix,Spa-Francorchamps
4,NOR,McLaren,1.0,2.0,Finished,18.0,2025,13,Belgian Grand Prix,Spa-Francorchamps
16,LEC,Ferrari,3.0,3.0,Finished,15.0,2025,13,Belgian Grand Prix,Spa-Francorchamps
1,VER,Red Bull Racing,4.0,4.0,Finished,12.0,2025,13,Belgian Grand Prix,Spa-Francorchamps
63,RUS,Mercedes,6.0,5.0,Finished,10.0,2025,13,Belgian Grand Prix,Spa-Francorchamps
23,ALB,Williams,5.0,6.0,Finished,8.0,2025,13,Belgian Grand Prix,Spa-Francorchamps
44,HAM,Ferrari,18.0,7.0,Finished,6.0,2025,13,Belgian Grand Prix,Spa-Francorchamps
30,LAW,Racing Bulls,9.0,8.0,Finished,4.0,2025,13,Belgian Grand Prix,Spa-Francorchamps
5,BOR,Kick Sauber,10.0,9.0,Finished,2.0,2025,13,Belgian Grand Prix,Spa-Francorchamps
10,GAS,Alpine,13.0,10.0,Finished,1.0,2025,13,Belgian Grand Prix,Spa-Francorchamps
87,BEA,Haas F1 Team,12.0,11.0,Finished,0.0,2025,13,Belgian Grand Prix,Spa-Francorchamps
27,HUL,Kick Sauber,14.0,12.0,Finished,0.0,2025,13,Belgian Grand Prix,Spa-Francorchamps
22,TSU,Red Bull Racing,7.0,13.0,Finished,0.0,2025,13,Belgian Grand Prix,Spa-Francorchamps
18,STR,Aston Martin,16.0,14.0,Finished,0.0,2025,13,Belgian Grand Prix,Spa-Francorchamps
31,OCO,Haas F1 Team,11.0,15.0,Finished,0.0,2025,13,Belgian Grand Prix,Spa-Francorchamps
12,ANT,Mercedes,19.0,16.0,Finished,0.0,2025,13,Belgian Grand Prix,Spa-Francorchamps
14,ALO,Aston Martin,20.0,17.0,Finished,0.0,2025,13,Belgian Grand Prix,Spa-Francorchamps
55,SAI,Williams,17.0,18.0,Finished,0.0,2025,13,Belgian Grand Prix,Spa-Francorchamps
43,COL,Alpine,15.0,19.0,Finished,0.0,2025,13,Belgian Grand Prix,Spa-Francorchamps
6,HAD,Racing Bulls,8.0,20.0,Lapped,0.0,2025,13,Belgian Grand Prix,Spa-Francorchamps
4,NOR,McLaren,3.0,1.0,Finished,25.0,2025,14,Hungarian Grand Prix,Budapest
81,PIA,McLaren,2.0,2.0,Finished,18.0,2025,14,Hungarian Grand Prix,Budapest
63,RUS,Mercedes,4.0,3.0,Finished,15.0,2025,14,Hungarian Grand Prix,Budapest
16,LEC,Ferrari,1.0,4.0,Finished,12.0,2025,14,Hungarian Grand Prix,Budapest
14,ALO,Aston Martin,5.0,5.0,Finished,10.0,2025,14,Hungarian Grand Prix,Budapest
5,BOR,Kick Sauber,7.0,6.0,Finished,8.0,2025,14,Hungarian Grand Prix,Budapest
18,STR,Aston Martin,6.0,7.0,Finished,6.0,2025,14,Hungarian Grand Prix,Budapest
30,LAW,Racing Bulls,9.0,8.0,Finished,4.0,2025,14,Hungarian Grand Prix,Budapest
1,VER,Red Bull Racing,8.0,9.0,Finished,2.0,2025,14,Hungarian Grand Prix,Budapest
12,ANT,Mercedes,15.0,10.0,Lapped,1.0,2025,14,Hungarian Grand Prix,Budapest
6,HAD,Racing Bulls,10.0,11.0,Lapped,0.0,2025,14,Hungarian Grand Prix,Budapest
44,HAM,Ferrari,12.0,12.0,Lapped,0.0,2025,14,Hungarian Grand Prix,Budapest
